n,r,run,valid,path_length,computation_time
200,1,77,0,0,0.000999588
200,1,78,0,0,0.000676068
200,1,79,0,0,0.000762949
200,1,80,0,0,0.000670331
200,1,81,0,0,0.000801917
200,1,82,0,0,0.000755692
200,1,83,0,0,0.0006458
200,1,84,0,0,0.000790506
200,1,85,0,0,0.000766439
200,1,86,0,0,0.000712495
200,1,87,0,0,0.000690907
200,1,88,0,0,0.00070417
200,1,89,0,0,0.00067782
200,1,90,0,0,0.000610726
200,1,91,0,0,0.000639763
200,1,92,0,0,0.000686483
200,1,93,0,0,0.000697966
200,1,94,0,0,0.000759701
200,1,95,0,0,0.000636866
200,1,96,0,0,0.000700303
200,1,97,0,0,0.00069209
200,1,98,0,0,0.000708745
200,1,99,0,0,0.000713118
200,1,100,0,0,0.000632836
200,1.5,1,0,0,0.00126027
200,1.5,2,0,0,0.00156263
200,1.5,3,0,0,0.00152708
200,1.5,4,0,0,0.00179686
200,1.5,5,0,0,0.00128574
200,1.5,6,0,0,0.00141121
200,1.5,7,1,18.2427,0.0012301
200,1.5,8,0,0,0.00140799
200,1.5,9,0,0,0.0013943
200,1.5,10,0,0,0.00153911
200,1.5,11,1,17.4922,0.00184779
200,1.5,12,0,0,0.00116994
200,1.5,13,0,0,0.00108853
200,1.5,14,0,0,0.00145766
200,1.5,15,0,0,0.00133136
200,1.5,16,0,0,0.00159078
200,1.5,17,0,0,0.00110321
200,1.5,18,0,0,0.00141255
200,1.5,19,0,0,0.00122669
200,1.5,20,0,0,0.00110956
200,1.5,21,0,0,0.00130082
200,1.5,22,0,0,0.00120517
200,1.5,23,0,0,0.00108254
200,1.5,24,0,0,0.001363
200,1.5,25,0,0,0.00141905
200,1.5,26,0,0,0.00135961
200,1.5,27,0,0,0.00110526
200,1.5,28,0,0,0.00136982
200,1.5,29,0,0,0.00125269
200,1.5,30,0,0,0.00123555
200,1.5,31,0,0,0.00104632
200,1.5,32,1,17.8364,0.00123944
200,1.5,33,0,0,0.00147874
200,1.5,34,0,0,0.00122146
200,1.5,35,0,0,0.00135732
200,1.5,36,0,0,0.00123748
200,1.5,37,0,0,0.00116318
200,1.5,38,1,23.4857,0.00115602
200,1.5,39,0,0,0.00103046
200,1.5,40,0,0,0.00156837
200,1.5,41,0,0,0.00140343
200,1.5,42,0,0,0.00145584
200,1.5,43,0,0,0.0012878
200,1.5,44,0,0,0.0013137
200,1.5,45,0,0,0.00115272
200,1.5,46,0,0,0.00125371
200,1.5,47,0,0,0.00118685
200,1.5,48,0,0,0.00110294
200,1.5,49,0,0,0.00126469
200,1.5,50,0,0,0.00107736
200,1.5,51,0,0,0.00126731
200,1.5,52,0,0,0.00115908
200,1.5,53,1,18.8687,0.00144349
200,1.5,54,0,0,0.00173426
200,1.5,55,0,0,0.00157008
200,1.5,56,0,0,0.00111815
200,1.5,57,1,18.768,0.00125073
200,1.5,58,0,0,0.00117827
200,1.5,59,0,0,0.00114484
200,1.5,60,1,20.0032,0.00107751
200,1.5,61,0,0,0.00109522
200,1.5,62,0,0,0.00112564
200,1.5,63,0,0,0.00125693
200,1.5,64,1,21.2829,0.00110117
200,1.5,65,0,0,0.00117936
200,1.5,66,0,0,0.00111638
200,1.5,67,0,0,0.00104076
200,1.5,68,0,0,0.0012784
200,1.5,69,0,0,0.0012207
200,1.5,70,0,0,0.00145544
200,1.5,71,0,0,0.00119115
200,1.5,72,1,26.8642,0.00121283
200,1.5,73,0,0,0.00113436
200,1.5,74,0,0,0.00115196
200,1.5,75,0,0,0.00120249
200,1.5,76,0,0,0.00125758
200,1.5,77,0,0,0.00126814
200,1.5,78,0,0,0.00110608
200,1.5,79,0,0,0.00109099
200,1.5,80,1,18.5365,0.00141563
200,1.5,81,0,0,0.0012677
200,1.5,82,0,0,0.00110254
200,1.5,83,0,0,0.00144384
200,1.5,84,1,23.0479,0.00127045
200,1.5,85,0,0,0.00190314
200,1.5,86,0,0,0.00120443
200,1.5,87,0,0,0.00108414
200,1.5,88,0,0,0.00101424
200,1.5,89,0,0,0.00104524
200,1.5,90,0,0,0.00101311
200,1.5,91,0,0,0.0010741
200,1.5,92,0,0,0.00137905
200,1.5,93,0,0,0.00105164
200,1.5,94,1,17.6994,0.00134276
200,1.5,95,0,0,0.000964202
200,1.5,96,1,16.5654,0.00143318
200,1.5,97,0,0,0.0021318
200,1.5,98,0,0,0.00144093
200,1.5,99,0,0,0.00121179
200,1.5,100,0,0,0.00120791
200,2,1,1,16.6209,0.00190698
200,2,2,1,16.1352,0.00167597
200,2,3,0,0,0.00184991
200,2,4,1,19.3828,0.00195862
200,2,5,1,22.5588,0.00184434
200,2,6,1,17.5904,0.00178969
200,2,7,0,0,0.00162319
200,2,8,1,15.5831,0.00170874
200,2,9,1,18.9012,0.00195104
200,2,10,0,0,0.00205919
200,2,11,1,16.2256,0.00204622
200,2,12,1,15.9549,0.00172366
200,2,13,1,15.2085,0.00201699
200,2,14,1,17.1941,0.00189961
200,2,15,0,0,0.00176168
200,2,16,0,0,0.00197241
200,2,17,1,17.4915,0.00252687
200,2,18,0,0,0.00184869
200,2,19,1,17.8247,0.00192122
200,2,20,1,16.1295,0.00173584
200,2,21,1,15.1585,0.00186665
200,2,22,0,0,0.00181762
200,2,23,0,0,0.0018176
200,2,24,0,0,0.00177906
200,2,25,0,0,0.00200512
200,2,26,1,18.2392,0.00212123
200,2,27,1,21.9404,0.00255674
200,2,28,1,17.0671,0.00159527
200,2,29,1,24.8748,0.00194138
200,2,30,1,15.0323,0.00163547
200,2,31,1,18.6768,0.001904
200,2,32,1,23.0757,0.00190386
200,2,33,0,0,0.00154499
200,2,34,1,16.6609,0.00190358
200,2,35,1,17.2409,0.00171965
200,2,36,1,16.3421,0.00186116
200,2,37,1,15.9331,0.00198355
200,2,38,1,16.3096,0.00184127
200,2,39,0,0,0.00182656
200,2,40,1,17.1896,0.00175873
200,2,41,1,15.911,0.0017885
200,2,42,0,0,0.00197866
200,2,43,1,15.4959,0.00187456
200,2,44,1,16.3824,0.0017562
200,2,45,0,0,0.00210032
200,2,46,0,0,0.00192297
200,2,47,1,19.567,0.00189306
200,2,48,1,17.3098,0.00168669
200,2,49,1,21.7363,0.00222416
200,2,50,1,16.958,0.00186266
200,2,51,1,19.2597,0.00178809
200,2,52,0,0,0.00175356
200,2,53,1,18.2237,0.00163605
200,2,54,1,16.2294,0.00229261
200,2,55,1,18.2956,0.00174254
200,2,56,1,22.5858,0.00198902
200,2,57,1,17.3851,0.00175242
200,2,58,0,0,0.00223418
200,2,59,1,16.1979,0.00223762
200,2,60,1,15.1725,0.00195384
200,2,61,0,0,0.00171333
200,2,62,1,15.4387,0.00178096
200,2,63,1,15.2691,0.00199805
200,2,64,1,18.1746,0.00175515
200,2,65,1,15.882,0.00183127
200,2,66,0,0,0.00171165
200,2,67,1,15.7229,0.0020671
200,2,68,1,15.7829,0.00205042
200,2,69,0,0,0.00244764
200,2,70,1,15.0405,0.00291742
200,2,71,0,0,0.00187321
200,2,72,1,17.2194,0.00167226
200,2,73,1,15.5127,0.00169631
200,2,74,0,0,0.00169874
200,2,75,1,15.6966,0.00184863
200,2,76,1,23.399,0.00197128
200,2,77,1,17.8456,0.00160789
200,2,78,1,25.893,0.00291617
200,2,79,1,16.9297,0.00279498
200,2,80,1,16.1985,0.00202686
200,2,81,0,0,0.00256318
200,2,82,1,16.9523,0.0022298
200,2,83,1,19.1383,0.00182207
200,2,84,1,18.2705,0.00181206
200,2,85,1,17.0306,0.00174861
200,2,86,1,16.6544,0.00180219
200,2,87,1,17.7936,0.00195764
200,2,88,0,0,0.00176408
200,2,89,1,16.3946,0.00175362
200,2,90,1,16.84,0.00172307
200,2,91,1,17.5981,0.00212676
200,2,92,1,20.0758,0.00181322
200,2,93,1,18.3407,0.00179783
200,2,94,1,17.5858,0.00182524
200,2,95,1,18.0003,0.00175245
200,2,96,0,0,0.00182796
200,2,97,1,18.0124,0.00186176
200,2,98,1,16.5386,0.00205884
200,2,99,0,0,0.00182708
200,2,100,1,16.8194,0.0016894
500,0.5,1,0,0,0.00180516
500,0.5,2,0,0,0.00181602
500,0.5,3,0,0,0.00199216
500,0.5,4,0,0,0.00199386
500,0.5,5,0,0,0.00195059
500,0.5,6,0,0,0.0020002
500,0.5,7,0,0,0.00173793
500,0.5,8,0,0,0.00194822
500,0.5,9,0,0,0.00209025
500,0.5,10,0,0,0.00187764
500,0.5,11,0,0,0.00193899
500,0.5,12,0,0,0.00197446
500,0.5,13,0,0,0.00205953
500,0.5,14,0,0,0.0018769
500,0.5,15,0,0,0.00186756
500,0.5,16,0,0,0.00191096
500,0.5,17,0,0,0.00231935
500,0.5,18,0,0,0.00181858
500,0.5,19,0,0,0.0020846
500,0.5,20,0,0,0.00199642
500,0.5,21,0,0,0.00188775
500,0.5,22,0,0,0.00213945
500,0.5,23,0,0,0.00199392
500,0.5,24,0,0,0.00192694
500,0.5,25,0,0,0.00197072
500,0.5,26,0,0,0.00190449
500,0.5,27,0,0,0.00179463
500,0.5,28,0,0,0.00177144
500,0.5,29,0,0,0.00193038
500,0.5,30,0,0,0.00188471
500,0.5,31,0,0,0.00182127
500,0.5,32,0,0,0.00185107
500,0.5,33,0,0,0.00168006
500,0.5,34,0,0,0.00190798
500,0.5,35,0,0,0.00173023
500,0.5,36,0,0,0.00206039
500,0.5,37,0,0,0.00198082
500,0.5,38,0,0,0.00211332
500,0.5,39,0,0,0.00185171
500,0.5,40,0,0,0.00188342
500,0.5,41,0,0,0.00181312
500,0.5,42,0,0,0.00182991
500,0.5,43,0,0,0.00189088
500,0.5,44,0,0,0.00201307
500,0.5,45,0,0,0.00185196
500,0.5,46,0,0,0.00180128
500,0.5,47,0,0,0.00196496
500,0.5,48,0,0,0.00186393
500,0.5,49,0,0,0.00184064
500,0.5,50,0,0,0.0018611
500,0.5,51,0,0,0.00196576
500,0.5,52,0,0,0.00178776
500,0.5,53,0,0,0.00189534
500,0.5,54,0,0,0.00173116
500,0.5,55,0,0,0.00191081
500,0.5,56,0,0,0.00203605
500,0.5,57,0,0,0.00188823
500,0.5,58,0,0,0.00197793
500,0.5,59,0,0,0.00187898
500,0.5,60,0,0,0.00176678
500,0.5,61,0,0,0.00168159
500,0.5,62,0,0,0.00175598
500,0.5,63,0,0,0.00192461
500,0.5,64,0,0,0.00179628
500,0.5,65,0,0,0.00206814
500,0.5,66,0,0,0.00197907
500,0.5,67,0,0,0.00186108
500,0.5,68,0,0,0.00181561
500,0.5,69,0,0,0.00175843
500,0.5,70,0,0,0.00171335
500,0.5,71,0,0,0.00159852
500,0.5,72,0,0,0.00199038
500,0.5,73,0,0,0.00195633
500,0.5,74,0,0,0.00183504
500,0.5,75,0,0,0.00186652
500,0.5,76,0,0,0.00187739
500,0.5,77,0,0,0.00190436
500,0.5,78,0,0,0.00187273
500,0.5,79,0,0,0.00176411
500,0.5,80,0,0,0.00165395
500,0.5,81,0,0,0.00196761
500,0.5,82,0,0,0.00215465
500,0.5,83,0,0,0.00191755
500,0.5,84,0,0,0.00184265
500,0.5,85,0,0,0.00201962
500,0.5,86,0,0,0.00180668
500,0.5,87,0,0,0.00177621
500,0.5,88,0,0,0.00198875
500,0.5,89,0,0,0.00254438
500,0.5,90,0,0,0.00183427
500,0.5,91,0,0,0.00210529
500,0.5,92,0,0,0.00188184
500,0.5,93,0,0,0.00357797
500,0.5,94,0,0,0.0033406
500,0.5,95,0,0,0.00395399
500,0.5,96,0,0,0.00398725
500,0.5,97,0,0,0.0047711
500,0.5,98,0,0,0.00405935
500,0.5,99,0,0,0.00439119
500,0.5,100,0,0,0.00456223
500,1,1,0,0,0.00771495
500,1,2,0,0,0.00802802
500,1,3,0,0,0.00807286
500,1,4,1,22.3979,0.00774776
500,1,5,1,17.769,0.0085109
500,1,6,0,0,0.00902077
500,1,7,0,0,0.00832469
500,1,8,0,0,0.00821295
500,1,9,1,16.8808,0.00911984
500,1,10,0,0,0.00433132
500,1,11,1,17.5214,0.00369938
500,1,12,0,0,0.00382999
500,1,13,0,0,0.00419939
500,1,14,0,0,0.00422314
500,1,15,0,0,0.00378851
500,1,16,0,0,0.0038483
500,1,17,0,0,0.00457064
500,1,18,1,19.4582,0.00453454
500,1,19,1,18.458,0.00428355
500,1,20,0,0,0.00427881
500,1,21,1,18.73,0.00451121
500,1,22,0,0,0.00481831
500,1,23,1,18.3173,0.00450774
500,1,24,1,16.0076,0.00764725
500,1,25,0,0,0.00916745
500,1,26,1,16.698,0.00519601
500,1,27,0,0,0.00460955
500,1,28,0,0,0.00498442
500,1,29,0,0,0.00455531
500,1,30,0,0,0.00833621
500,1,31,1,17.1912,0.0162624
500,1,32,0,0,0.00908331
500,1,33,0,0,0.00879439
500,1,34,0,0,0.00571253
500,1,35,0,0,0.0089297
500,1,36,0,0,0.00719177
500,1,37,0,0,0.00672157
500,1,38,0,0,0.00644142
500,1,39,1,16.7295,0.00753845
500,1,40,0,0,0.00597337
500,1,41,1,25.6284,0.00638208
500,1,42,0,0,0.00633445
500,1,43,1,17.1207,0.0061086
500,1,44,1,15.8555,0.00746484
500,1,45,0,0,0.00648936
500,1,46,1,16.9108,0.0052249
500,1,47,1,25.1392,0.00580902
500,1,48,0,0,0.00651857
500,1,49,0,0,0.00603023
500,1,50,0,0,0.00518066
500,1,51,0,0,0.00721004
500,1,52,0,0,0.00533842
500,1,53,1,16.5097,0.00454353
500,1,54,0,0,0.00659485
500,1,55,1,20.1239,0.00474065
500,1,56,0,0,0.00419729
500,1,57,0,0,0.00538565
500,1,58,0,0,0.00530516
500,1,59,0,0,0.00383944
500,1,60,0,0,0.00396869
500,1,61,1,19.5185,0.00484784
500,1,62,0,0,0.00471947
500,1,63,0,0,0.0044215
500,1,64,0,0,0.00467427
500,1,65,0,0,0.00415631
500,1,66,0,0,0.00751584
500,1,67,0,0,0.00423223
500,1,68,0,0,0.00465678
500,1,69,1,19.978,0.00428304
500,1,70,1,21.7681,0.00444513
500,1,71,0,0,0.0048303
500,1,72,0,0,0.0061077
500,1,73,0,0,0.00450749
500,1,74,0,0,0.00417829
500,1,75,0,0,0.00454633
500,1,76,0,0,0.00524251
500,1,77,0,0,0.00421262
500,1,78,1,16.637,0.00497295
500,1,79,0,0,0.00520263
500,1,80,0,0,0.00650606
500,1,81,0,0,0.00454146
500,1,82,1,18.1896,0.00656849
500,1,83,1,17.3791,0.00443839
500,1,84,0,0,0.00373491
500,1,85,0,0,0.00399859
500,1,86,0,0,0.00601778
500,1,87,0,0,0.00448794
500,1,88,0,0,0.00453808
500,1,89,1,16.6281,0.00479242
500,1,90,0,0,0.00437415
500,1,91,0,0,0.00392864
500,1,92,1,17.7334,0.00404158
500,1,93,0,0,0.00572874
500,1,94,1,17.0882,0.00485558
500,1,95,0,0,0.00411343
500,1,96,1,18.6014,0.00539357
500,1,97,1,25.0654,0.00508691
500,1,98,0,0,0.00525562
500,1,99,0,0,0.00542135
500,1,100,0,0,0.00517364
500,1.5,1,1,15.1768,0.0105293
500,1.5,2,1,21.0289,0.00874242
500,1.5,3,1,15.0139,0.0098527
500,1.5,4,1,15.4084,0.00791269
500,1.5,5,1,16.7288,0.00818352
500,1.5,6,1,15.5043,0.00678428
500,1.5,7,1,15.6853,0.00858195
500,1.5,8,0,0,0.00798897
500,1.5,9,1,17.095,0.00901977
500,1.5,10,1,15.0819,0.00776435
500,1.5,11,1,15.8042,0.00767422
500,1.5,12,1,15.5789,0.00715409
500,1.5,13,1,15.2931,0.00776803
500,1.5,14,1,15.293,0.00878254
500,1.5,15,1,14.834,0.0085827
500,1.5,16,1,15.498,0.00793598
500,1.5,17,1,15.3329,0.00783272
500,1.5,18,1,16.1963,0.00817157
500,1.5,19,0,0,0.0074577
500,1.5,20,1,16.2929,0.0080004
500,1.5,21,1,16.8266,0.00867531
500,1.5,22,1,14.9293,0.00895334
500,1.5,23,1,15.0904,0.0077785
500,1.5,24,1,20.5812,0.00929811
500,1.5,25,1,15.9791,0.00876485
500,1.5,26,1,15.2822,0.00919513
500,1.5,27,1,15.7923,0.00764228
500,1.5,28,1,15.0443,0.00817659
500,1.5,29,1,15.6278,0.00891606
500,1.5,30,1,15.8304,0.00806787
500,1.5,31,1,15.0393,0.00837409
500,1.5,32,1,16.1655,0.00752579
500,1.5,33,1,15.6655,0.0117823
500,1.5,34,1,16.2893,0.0171451
500,1.5,35,1,15.7965,0.0179489
500,1.5,36,1,16.1202,0.0167656
500,1.5,37,1,15.2777,0.0208652
500,1.5,38,1,14.9593,0.0188821
500,1.5,39,1,15.2998,0.0153582
500,1.5,40,1,15.6214,0.0114148
500,1.5,41,1,15.1628,0.0112855
500,1.5,42,1,15.1926,0.00966565
500,1.5,43,1,15.887,0.00862651
500,1.5,44,1,16.3282,0.00759188
500,1.5,45,1,18.8028,0.00758311
500,1.5,46,1,16.0658,0.01203
500,1.5,47,1,16.5569,0.0185007
500,1.5,48,1,15.4844,0.0279617
500,1.5,49,1,14.9793,0.0190042
500,1.5,50,1,15.2794,0.0154572
500,1.5,51,1,15.4355,0.0158732
500,1.5,52,1,15.1944,0.018723
500,1.5,53,0,0,0.017526
500,1.5,54,0,0,0.0149637
500,1.5,55,1,15.949,0.0164583
500,1.5,56,1,14.8394,0.0105107
500,1.5,57,1,15.368,0.00950779
500,1.5,58,1,15.7328,0.00949407
500,1.5,59,1,16.4887,0.0117745
500,1.5,60,1,15.4792,0.0123926
500,1.5,61,1,15.1884,0.0118426
500,1.5,62,1,15.5253,0.00952903
500,1.5,63,1,14.9234,0.0126023
500,1.5,64,1,15.2867,0.00889936
500,1.5,65,1,15.6697,0.00838051
500,1.5,66,1,14.7901,0.00751971
500,1.5,67,1,15.1316,0.00839292
500,1.5,68,1,16.1422,0.00833356
500,1.5,69,0,0,0.0111579
500,1.5,70,1,15.6275,0.00753372
500,1.5,71,1,16.3185,0.0080044
500,1.5,72,1,15.1249,0.00713216
500,1.5,73,1,15.8925,0.00774225
500,1.5,74,1,16.0122,0.00892315
500,1.5,75,1,15.3153,0.00787906
500,1.5,76,1,15.4386,0.00817056
500,1.5,77,1,15.8021,0.00767084
500,1.5,78,1,14.9826,0.0107303
500,1.5,79,1,15.4464,0.00995784
500,1.5,80,1,15.1433,0.0103875
500,1.5,81,1,15.4753,0.0117219
500,1.5,82,1,15.7118,0.0116169
500,1.5,83,1,15.1137,0.00865601
500,1.5,84,1,16.0076,0.00941403
500,1.5,85,1,15.5641,0.00737686
500,1.5,86,1,15.0093,0.00757198
500,1.5,87,1,14.9502,0.0104663
500,1.5,88,1,15.3139,0.0100871
500,1.5,89,1,15.4039,0.00870556
500,1.5,90,1,15.989,0.00832718
500,1.5,91,1,16.8604,0.00900587
500,1.5,92,1,15.0322,0.00850161
500,1.5,93,1,14.6932,0.00911707
500,1.5,94,1,15.4355,0.00733964
500,1.5,95,1,15.0631,0.00726605
500,1.5,96,1,15.3398,0.0163135
500,1.5,97,1,16.7763,0.0138263
500,1.5,98,1,15.238,0.0107497
500,1.5,99,1,15.8462,0.00822777
500,1.5,100,1,14.7719,0.00829772
500,2,1,1,14.5844,0.0126433
500,2,2,1,14.8444,0.0146406
500,2,3,1,15.0134,0.0108023
500,2,4,1,14.8888,0.0117183
500,2,5,1,14.6624,0.0146149
500,2,6,1,15.0591,0.0227196
500,2,7,1,14.7043,0.0168046
500,2,8,1,14.7767,0.012985
500,2,9,1,14.703,0.012485
500,2,10,1,14.5744,0.0113339
500,2,11,1,14.8591,0.0129671
500,2,12,1,14.8884,0.0120525
500,2,13,1,14.6439,0.0108704
500,2,14,1,14.5822,0.0117577
500,2,15,1,14.879,0.0138886
500,2,16,1,14.4672,0.0121571
500,2,17,1,15.1485,0.0113361
500,2,18,1,14.5549,0.0115235
500,2,19,1,14.645,0.0129081
500,2,20,1,14.574,0.0112965
500,2,21,1,14.625,0.0130515
500,2,22,1,15.2574,0.0120474
500,2,23,1,14.9644,0.0112657
500,2,24,1,14.7091,0.0283946
500,2,25,1,14.7725,0.0315386
500,2,26,1,14.8887,0.0270931
500,2,27,1,14.7485,0.0208042
500,2,28,1,14.8491,0.0161571
500,2,29,1,15.4191,0.0126883
500,2,30,1,15.0156,0.0126557
500,2,31,1,14.9802,0.0117165
500,2,32,1,15.3287,0.010952
500,2,33,1,14.8706,0.0124043
500,2,34,1,14.723,0.0144903
500,2,35,1,15.2249,0.0120532
500,2,36,1,14.9861,0.0129154
500,2,37,1,14.8199,0.0137747
500,2,38,1,14.6574,0.0139831
500,2,39,1,14.7384,0.0123403
500,2,40,1,14.6239,0.011762
500,2,41,1,14.8591,0.0127205
500,2,42,1,14.6956,0.0121789
500,2,43,1,15.0257,0.013161
500,2,44,1,14.9398,0.0110139
500,2,45,1,15.3811,0.0143894
500,2,46,1,14.5861,0.012137
500,2,47,1,15.1018,0.0116287
500,2,48,1,15.3591,0.0117321
500,2,49,1,14.956,0.0115862
500,2,50,1,14.7755,0.010166
500,2,51,1,14.6243,0.0144906
500,2,52,1,14.863,0.0127593
500,2,53,1,14.6696,0.013873
500,2,54,1,15.671,0.0128813
500,2,55,1,14.827,0.0154212
500,2,56,1,14.9161,0.0121699
500,2,57,1,14.7753,0.0145491
500,2,58,1,14.6042,0.0117494
500,2,59,1,15.0317,0.0116911
500,2,60,1,15.399,0.0125199
500,2,61,1,14.9233,0.0138036
500,2,62,1,15.3759,0.0123886
500,2,63,1,14.736,0.0127288
500,2,64,1,14.5019,0.0121096
500,2,65,1,14.7113,0.0120403
500,2,66,1,14.7612,0.0112921
500,2,67,1,14.679,0.013504
500,2,68,1,14.5997,0.0152472
500,2,69,1,14.5114,0.0133089
500,2,70,1,16.4295,0.0136836
500,2,71,1,14.6483,0.0108335
500,2,72,1,14.7617,0.0118018
